no,topik,subtopik,soal,jawaban,contoh,konteks,link_sumber
320,peredaran darah,penyakit jantung,jelaskan jantung yang berbahaya!,"penyakit jantung berbahaya: penyakit jantung koroner, serangan jantung, stroke, gagal jantung, dan aritmia jantung.","misalnya, faktor risiko: merokok, hipertensi, kolesterol tinggi, obesitas, dan stres.","ingat ya, deteksi dini dan pengobatan dapat menyelamatkan nyawa.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
321,peredaran darah,jantung dan pembuluh darah,jelaskan dan pembuluh darah!,"jantung memompa darah melalui sistem pembuluh darah yang terdiri dari arteri, vena, dan kapiler.","misalnya, detak jantung rata-rata manusia dewasa adalah 60-100 kali per menit.","ingat ya, sistem peredaran darah adalah jantung dari kehidupan kita.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
322,peredaran darah,jantung dan pembuluh darah,jelaskan pada orang dewasa!,"frekuensi normal detak jantung pada orang dewasa saat istirahat adalah 60-100 kali per menit, dapat meningkat saat berolahraga atau stres.","misalnya, detak jantung dapat diukur dengan meraba nadi di pergelangan tangan atau leher.","ingat ya, detak jantung yang terlalu cepat atau terlalu lambat dapat menunjukkan masalah kesehatan.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
323,peredaran darah,aliran darah dalam tubuh,jelaskan peredaran darah besar!,peredaran besar: ventrikel kiri memompa darah Ã¢â€ â€™ aorta Ã¢â€ â€™ arteri di seluruh tubuh Ã¢â€ â€™ kapiler jaringan (pertukaran zat) Ã¢â€ â€™ vena Ã¢â€ â€™ vena cava Ã¢â€ â€™ atrium kanan.,"misalnya, dalam satu perjalanan, darah mengunjungi setiap bagian tubuh.","ingat ya, aliran yang lancar sangat penting untuk kesehatan seluruh tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
324,peredaran darah,jantung dan pembuluh darah,sebutkan jenis-jenis pembuluh darah dan fungsinya!,"arteri membawa darah beroksigen dari jantung, vena membawa darah rendah oksigen kembali ke jantung, dan kapiler tempat pertukaran zat antara darah dan jaringan.",arteri memiliki dinding tebal untuk menahan tekanan darah tinggi dari jantung.,ketiga jenis pembuluh darah ini bekerja sama untuk sistem peredaran yang efisien.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
325,peredaran darah,jantung dan pembuluh darah,apa itu pada orang dewasa?,"frekuensi normal detak jantung pada orang dewasa saat istirahat adalah 60-100 kali per menit, dapat meningkat saat berolahraga atau stres.",detak jantung dapat diukur dengan meraba nadi di pergelangan tangan atau leher.,detak jantung yang terlalu cepat atau terlalu lambat dapat menunjukkan masalah kesehatan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_012/
326,peredaran darah,fungsi peredaran darah,jelaskan fungsi peredaran darah!,peredaran darah memiliki fungsi menjaga homeostasis tubuh dan mendukung semua fungsi organ.,"misalnya, sel darah merah membawa oksigen ke seluruh jaringan tubuh.","ingat ya, tanpa peredaran darah yang lancar, organ tidak bisa berfungsi.",https://www.omahbse.com/ktsp/file/sd-5_ipa_012/
327,peredaran darah,jantung dan pembuluh darah,jelaskan dalam peredaran darah!,jantung adalah organ berongga berdinding tebal yang memiliki empat kamar (dua atrium dan dua ventrikel) yang berfungsi memompa darah ke seluruh tubuh.,"misalnya, setiap detak jantung menghasilkan tekanan yang mendorong darah keluar dari jantung.","ingat ya, jantung yang sehat adalah kunci untuk peredaran darah yang lancar.",https://www.omahbse.com/ktsp/file/sd-5_ipa_012/
328,peredaran darah,fungsi peredaran darah,jelaskan tentang peredaran darah dalam fungsi peredaran darah!,"mengangkut oksigen, nutrisi, hormon, dan mengeluarkan sisa metabolisme seperti karbon dioksida.",peredaran darah adalah bagian penting dari fungsi peredaran darah.,"tanpa peredaran darah yang lancar, organ tidak bisa berfungsi.",https://www.omahbse.com/ktsp/file/sd-5_ipa_012/
329,peredaran darah,jantung dan pembuluh darah,mengapa jantung memiliki empat kamar?,"empat kamar jantung memungkinkan pemisahan darah beroksigen dan rendah oksigen, serta dua pompa yang kuat untuk peredaran darah besar dan kecil.","atrium menerima darah, ventrikel memompa darah dengan tenaga lebih besar.",struktur empat kamar ini sangat efisien untuk sistem peredaran darah mamalia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_012/
330,peredaran darah,jantung dan pembuluh darah,apa manfaat olahraga teratur untuk kesehatan jantung?,"olahraga teratur memperkuat otot jantung, meningkatkan efisiensi peredaran darah, menurunkan tekanan darah, dan mengurangi risiko penyakit jantung.",olahraga aerobik seperti jogging dan berenang sangat baik untuk kesehatan kardiovaskular.,gaya hidup aktif adalah investasi terbaik untuk kesehatan jantung jangka panjang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_012/
331,peredaran darah,fungsi peredaran darah,apa itu fungsi peredaran darah?,"mengangkut oksigen, nutrisi, hormon, dan mengeluarkan sisa metabolisme seperti karbon dioksida.",sel darah merah membawa oksigen ke seluruh jaringan tubuh.,"tanpa peredaran darah yang lancar, organ tidak bisa berfungsi.",https://www.omahbse.com/ktsp/file/sd-5_ipa_007/view/
332,peredaran darah,jantung dan pembuluh darah,"coba jelaskan, apa sih dalam peredaran darah?",jantung adalah organ berongga berdinding tebal yang memiliki empat kamar (dua atrium dan dua ventrikel) yang berfungsi memompa darah ke seluruh tubuh.,kamu pasti pernah lihat: setiap detak jantung menghasilkan tekanan yang mendorong darah keluar dari jantung.,penting: jantung yang sehat adalah kunci untuk peredaran darah yang lancar.,https://www.omahbse.com/ktsp/file/sd-5_ipa_007/view/
333,peredaran darah,jantung dan pembuluh darah,jelaskan dan pembuluh darah!,"jantung memompa darah melalui sistem pembuluh darah yang terdiri dari arteri, vena, dan kapiler.","misalnya, jantung dan pembuluh darah adalah bagian penting dari jantung dan pembuluh darah.","ingat ya, sistem peredaran darah adalah jantung dari kehidupan kita.",https://www.omahbse.com/ktsp/file/sd-5_ipa_007/view/
334,peredaran darah,jantung dan pembuluh darah,jelaskan dan kecil bekerja!,peredaran besar: darah keluar dari ventrikel kiri Ã¢â€ â€™ arteri Ã¢â€ â€™ seluruh tubuh Ã¢â€ â€™ vena Ã¢â€ â€™ kembali ke atrium kanan. peredaran kecil: darah keluar dari ventrikel kanan Ã¢â€ â€™ arteri pulmonalis Ã¢â€ â€™ paru-paru Ã¢â€ â€™ vena pulmonalis Ã¢â€ â€™ atrium kiri.,"misalnya, dalam satu siklus jantung, darah mengalami kedua jenis peredaran secara bersamaan.","ingat ya, sistem peredaran ganda ini memastikan oksigen disediakan ke seluruh tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_007/view/
335,peredaran darah,jantung dan pembuluh darah,berapa frekuensi normal detak jantung pada orang dewasa?,"frekuensi normal detak jantung pada orang dewasa saat istirahat adalah 60-100 kali per menit, dapat meningkat saat berolahraga atau stres.",detak jantung dapat diukur dengan meraba nadi di pergelangan tangan atau leher.,detak jantung yang terlalu cepat atau terlalu lambat dapat menunjukkan masalah kesehatan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
336,peredaran darah,fungsi peredaran darah,apa itu fungsi peredaran darah?,peredaran darah memiliki fungsi menjaga homeostasis tubuh dan mendukung semua fungsi organ.,sel darah merah membawa oksigen ke seluruh jaringan tubuh.,"tanpa peredaran darah yang lancar, organ tidak bisa berfungsi.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
337,peredaran darah,jantung dan pembuluh darah,bagaimana proses peredaran darah besar dan kecil bekerja?,peredaran besar: darah keluar dari ventrikel kiri Ã¢â€ â€™ arteri Ã¢â€ â€™ seluruh tubuh Ã¢â€ â€™ vena Ã¢â€ â€™ kembali ke atrium kanan. peredaran kecil: darah keluar dari ventrikel kanan Ã¢â€ â€™ arteri pulmonalis Ã¢â€ â€™ paru-paru Ã¢â€ â€™ vena pulmonalis Ã¢â€ â€™ atrium kiri.,"dalam satu siklus jantung, darah mengalami kedua jenis peredaran secara bersamaan.",sistem peredaran ganda ini memastikan oksigen disediakan ke seluruh tubuh.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
338,peredaran darah,fungsi peredaran darah,"coba jelaskan, apa sih fungsi peredaran darah?",peredaran darah memiliki fungsi menjaga homeostasis tubuh dan mendukung semua fungsi organ.,kamu pasti pernah lihat: sel darah merah membawa oksigen ke seluruh jaringan tubuh.,"penting: tanpa peredaran darah yang lancar, organ tidak bisa berfungsi.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
339,peredaran darah,jantung dan pembuluh darah,jelaskan dan pembuluh darah!,jantung dan pembuluh darah penting karena mengalirkan darah ke seluruh tubuh untuk membawa oksigen dan nutrisi.,"misalnya, detak jantung rata-rata manusia dewasa adalah 60-100 kali per menit.","ingat ya, memahami peran jantung dan pembuluh darah membantu kita mengerti jantung dan pembuluh darah.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
340,peredaran darah,jantung dan pembuluh darah,jelaskan darah dan fungsinya!,"arteri membawa darah beroksigen dari jantung, vena membawa darah rendah oksigen kembali ke jantung, dan kapiler tempat pertukaran zat antara darah dan jaringan.","misalnya, arteri memiliki dinding tebal untuk menahan tekanan darah tinggi dari jantung.","ingat ya, ketiga jenis pembuluh darah ini bekerja sama untuk sistem peredaran yang efisien.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
341,peredaran darah,jantung dan pembuluh darah,apa itu dan pembuluh darah?,"jantung memompa darah melalui sistem pembuluh darah yang terdiri dari arteri, vena, dan kapiler.",jantung dan pembuluh darah adalah bagian penting dari jantung dan pembuluh darah.,sistem peredaran darah adalah jantung dari kehidupan kita.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
342,peredaran darah,jantung dan pembuluh darah,"coba jelaskan, apa sih memiliki empat kamar?","empat kamar jantung memungkinkan pemisahan darah beroksigen dan rendah oksigen, serta dua pompa yang kuat untuk peredaran darah besar dan kecil.","kamu pasti pernah lihat: atrium menerima darah, ventrikel memompa darah dengan tenaga lebih besar.",penting: struktur empat kamar ini sangat efisien untuk sistem peredaran darah mamalia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
343,peredaran darah,jantung dan pembuluh darah,jelaskan dan pembuluh darah!,jantung dan pembuluh darah memiliki fungsi mengalirkan darah ke seluruh tubuh untuk membawa oksigen dan nutrisi.,"misalnya, detak jantung rata-rata manusia dewasa adalah 60-100 kali per menit.","ingat ya, sistem peredaran darah adalah jantung dari kehidupan kita.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
344,peredaran darah,fungsi peredaran darah,"coba jelaskan, apa sih fungsi peredaran darah?","mengangkut oksigen, nutrisi, hormon, dan mengeluarkan sisa metabolisme seperti karbon dioksida.",kamu pasti pernah lihat: peredaran darah adalah bagian penting dari fungsi peredaran darah.,"penting: tanpa peredaran darah yang lancar, organ tidak bisa berfungsi.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
345,peredaran darah,jantung dan pembuluh darah,apa kegunaan kapiler dalam peredaran darah?,"kapiler adalah pembuluh darah terkecil tempat pertukaran zat terjadi: oksigen dan nutrisi keluar dari darah masuk ke jaringan, sedangkan karbon dioksida dan limbah keluar dari jaringan masuk ke darah.",pertukaran zat ini memastikan setiap sel tubuh mendapat nutrisi dan oksigen yang dibutuhkan.,kapiler dengan dinding yang tipis memungkinkan proses pertukaran zat berjalan efisien.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
346,peredaran darah,fungsi peredaran darah,"coba jelaskan, apa sih fungsi peredaran darah?","mengangkut oksigen, nutrisi, hormon, dan mengeluarkan sisa metabolisme seperti karbon dioksida.",kamu pasti pernah lihat: sel darah merah membawa oksigen ke seluruh jaringan tubuh.,"penting: tanpa peredaran darah yang lancar, organ tidak bisa berfungsi.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
347,peredaran darah,jantung dan pembuluh darah,"coba jelaskan, apa sih untuk kesehatan jantung?","olahraga teratur memperkuat otot jantung, meningkatkan efisiensi peredaran darah, menurunkan tekanan darah, dan mengurangi risiko penyakit jantung.",kamu pasti pernah lihat: olahraga aerobik seperti jogging dan berenang sangat baik untuk kesehatan kardiovaskular.,penting: gaya hidup aktif adalah investasi terbaik untuk kesehatan jantung jangka panjang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
348,peredaran darah,fungsi peredaran darah,apa itu fungsi peredaran darah?,"mengangkut oksigen, nutrisi, hormon, dan mengeluarkan sisa metabolisme seperti karbon dioksida.",sel darah merah membawa oksigen ke seluruh jaringan tubuh.,"tanpa peredaran darah yang lancar, organ tidak bisa berfungsi.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
349,peredaran darah,jantung dan pembuluh darah,apa itu darah dan fungsinya?,"arteri membawa darah beroksigen dari jantung, vena membawa darah rendah oksigen kembali ke jantung, dan kapiler tempat pertukaran zat antara darah dan jaringan.",arteri memiliki dinding tebal untuk menahan tekanan darah tinggi dari jantung.,ketiga jenis pembuluh darah ini bekerja sama untuk sistem peredaran yang efisien.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
350,peredaran darah,fungsi peredaran darah,apa itu fungsi peredaran darah?,"mengangkut oksigen, nutrisi, hormon, dan mengeluarkan sisa metabolisme seperti karbon dioksida.",peredaran darah adalah bagian penting dari fungsi peredaran darah.,"tanpa peredaran darah yang lancar, organ tidak bisa berfungsi.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
351,peredaran darah,jantung dan pembuluh darah,apa itu dalam peredaran darah?,"kapiler adalah pembuluh darah terkecil tempat pertukaran zat terjadi: oksigen dan nutrisi keluar dari darah masuk ke jaringan, sedangkan karbon dioksida dan limbah keluar dari jaringan masuk ke darah.",pertukaran zat ini memastikan setiap sel tubuh mendapat nutrisi dan oksigen yang dibutuhkan.,kapiler dengan dinding yang tipis memungkinkan proses pertukaran zat berjalan efisien.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
352,peredaran darah,jantung dan pembuluh darah,apa itu dan pembuluh darah?,jantung dan pembuluh darah penting karena mengalirkan darah ke seluruh tubuh untuk membawa oksigen dan nutrisi.,detak jantung rata-rata manusia dewasa adalah 60-100 kali per menit.,memahami peran jantung dan pembuluh darah membantu kita mengerti jantung dan pembuluh darah,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
353,peredaran darah,fungsi peredaran darah,apa itu fungsi peredaran darah?,peredaran darah penting karena menjaga homeostasis tubuh dan mendukung semua fungsi organ.,sel darah merah membawa oksigen ke seluruh jaringan tubuh.,memahami peran peredaran darah membantu kita mengerti fungsi peredaran darah,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
354,peredaran darah,jantung dan pembuluh darah,"coba jelaskan, apa sih dalam peredaran darah?","kapiler adalah pembuluh darah terkecil tempat pertukaran zat terjadi: oksigen dan nutrisi keluar dari darah masuk ke jaringan, sedangkan karbon dioksida dan limbah keluar dari jaringan masuk ke darah.",kamu pasti pernah lihat: pertukaran zat ini memastikan setiap sel tubuh mendapat nutrisi dan oksigen yang dibutuhkan.,penting: kapiler dengan dinding yang tipis memungkinkan proses pertukaran zat berjalan efisien.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
355,peredaran darah,jantung dan pembuluh darah,"coba jelaskan, apa sih pada orang dewasa?","frekuensi normal detak jantung pada orang dewasa saat istirahat adalah 60-100 kali per menit, dapat meningkat saat berolahraga atau stres.",kamu pasti pernah lihat: detak jantung dapat diukur dengan meraba nadi di pergelangan tangan atau leher.,penting: detak jantung yang terlalu cepat atau terlalu lambat dapat menunjukkan masalah kesehatan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
356,peredaran darah,fungsi peredaran darah,jelaskan fungsi peredaran darah!,peredaran darah penting karena menjaga homeostasis tubuh dan mendukung semua fungsi organ.,"misalnya, sel darah merah membawa oksigen ke seluruh jaringan tubuh.","ingat ya, memahami peran peredaran darah membantu kita mengerti fungsi peredaran darah.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
357,peredaran darah,jantung dan pembuluh darah,"coba jelaskan, apa sih dan pembuluh darah?",jantung dan pembuluh darah penting karena mengalirkan darah ke seluruh tubuh untuk membawa oksigen dan nutrisi.,kamu pasti pernah lihat: detak jantung rata-rata manusia dewasa adalah 60-100 kali per menit.,penting: memahami peran jantung dan pembuluh darah membantu kita mengerti jantung dan pembuluh darah,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
358,peredaran darah,jantung dan pembuluh darah,apa itu memiliki empat kamar?,"empat kamar jantung memungkinkan pemisahan darah beroksigen dan rendah oksigen, serta dua pompa yang kuat untuk peredaran darah besar dan kecil.","atrium menerima darah, ventrikel memompa darah dengan tenaga lebih besar.",struktur empat kamar ini sangat efisien untuk sistem peredaran darah mamalia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
359,peredaran darah,aliran darah dalam tubuh,apa itu peredaran darah besar?,peredaran besar: ventrikel kiri memompa darah Ã¢â€ â€™ aorta Ã¢â€ â€™ arteri di seluruh tubuh Ã¢â€ â€™ kapiler jaringan (pertukaran zat) Ã¢â€ â€™ vena Ã¢â€ â€™ vena cava Ã¢â€ â€™ atrium kanan.,"dalam satu perjalanan, darah mengunjungi setiap bagian tubuh.",aliran yang lancar sangat penting untuk kesehatan seluruh tubuh.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
